ID,item_cnt_month
365,0.49042475
366,0.12490693
367,0.12490693
368,0.12490693
369,0.18524994
370,0.12490693
371,0.36226732
372,0.63896257
373,0.12490693
374,1.2804413
375,2.3104582
376,0.43361908
377,0.24365921
378,0.39908952
379,0.12490693
380,2.7752724
381,0.49042475
382,0.4700687
383,0.12490693
384,1.5474726
385,0.38038945
386,0.4728176
387,0.12490693
388,0.17268355
389,0.1110349
390,0.12490693
391,0.14641589
392,0.17252411
393,0.37489462
394,0.12490693
395,0.12490693
396,2.0875676
397,0.31349957
398,0.12490693
399,0.4064269
400,0.12490693
401,0.42896426
402,1.5805906
403,2.4501548
404,0.36021888
405,0.13313404
406,0.1494482
407,0.118251145
408,0.13135722
409,0.12490693
410,0.12490693
411,1.0341216
412,0.11686017
413,0.19602284
414,0.12490693
415,4.492623
416,0.12490693
417,0.12490693
418,0.12490693
419,0.12490693
420,0.33843023
421,1.2913443
422,0.36226732
423,0.94679546
424,0.13569063
425,0.17247054
426,0.12490693
427,0.12490693
428,1.0231946
429,0.4421265
430,0.82036525
431,0.6135846
432,0.11733242
433,0.12490693
434,0.11550221
435,0.8092007
436,0.1329326
437,0.8325194
438,0.560779
439,0.6355973
440,0.15078957
441,0.20980066
442,0.2227238
443,0.18492572
444,0.13569063
445,0.33069354
446,0.22357719
447,0.21514207
448,0.36226732
449,0.5952874
450,0.36226732
451,0.1991306
452,0.16721505
453,0.22201894
454,0.39827138
455,0.18251951
456,0.38374114
457,0.12490693
458,0.4956423
459,0.5243128
460,17.09488
461,1.2316638
462,0.36226732
463,0.5925957
464,0.45244735
465,0.12490693
466,0.12490693
467,0.12490693
468,0.12490693
469,0.33090198
470,0.36226732
471,0.30776393
472,0.16974047
473,0.12490693
474,0.9506697
475,1.2913443
476,0.12490693
477,0.1135547
478,0.12504531
479,0.12490693
480,0.12490693
481,0.12490693
482,0.13163482
483,0.36226732
484,0.8893374
485,0.41571003
486,0.5229022
487,0.13156168
488,0.12490693
489,2.4972322
490,0.1814894
491,0.12490693
492,0.37263873
493,0.12490693
494,0.34951764
495,0.12028183
496,0.14641589
497,0.12490693
498,5.2442317
499,0.12490693
500,0.12490693
501,0.5122457
502,0.41834366
503,0.12490693
504,1.055751
505,0.5977218
506,0.8444584
507,0.13985431
508,0.8408436
509,0.2920422
510,0.16050734
511,0.11414167
512,0.22527975
513,0.12490693
514,0.11733242
515,0.12490693
516,0.2227238
517,0.5265656
518,0.85657316
519,0.4509338
520,0.37372923
521,0.42446297
522,0.59691703
523,1.2696223
524,0.16974047
525,0.4837966
526,0.27532172
527,0.16295546
528,0.11962077
529,0.115876384
530,0.12490693
531,0.53775084
532,0.11778796
533,0.11137644
534,0.12490693
535,0.11090949
536,0.12490693
537,0.12597845
538,0.5767963
539,0.15795042
540,1.0437114
541,0.12490693
542,0.24949956
543,0.13911219
544,0.12048816
545,0.12490693
546,0.36553597
547,0.13061179
548,0.12465827
549,0.124601185
550,0.12490693
551,0.25679126
552,0.56926143
553,0.13307647
554,0.12553969
555,0.3244142
556,0.13629547
557,0.19273199
558,0.12490693
559,0.14718956
560,0.2641191
561,0.6896148
562,0.115378566
563,0.12490693
564,0.12490693
565,0.131437
566,0.16474704
567,0.12490693
568,0.19229305
569,0.117237866
570,0.12490693
571,0.12490693
572,0.7574529
573,0.24333498
574,0.12490693
575,0.12490693
576,0.24052975
577,0.12490693
578,0.12490693
579,0.3745082
580,0.12490693
581,0.12490693
582,0.12490693
583,0.12490693
584,0.811782
585,0.11254082
586,0.12490693
587,0.47197664
588,2.7166996
589,0.16303217
590,0.48444003
591,0.3033664
592,2.3661416
593,0.13230145
594,0.13313118
595,0.16323362
596,0.15992633
597,0.12490693
598,0.12540145
599,0.12490693
600,0.12297678
601,0.15717234
602,0.12490693
603,0.119878545
604,0.21718118
605,0.111314066
606,0.11879019
607,0.12490693
608,0.1170374
609,0.3656584
610,0.34799254
611,0.6231615
612,0.12490693
613,0.12490693
614,0.12490693
615,0.8103997
616,0.36226732
617,0.2603599
618,0.4700687
619,0.14641589
620,0.32526717
621,0.12490693
622,0.12490693
623,0.5243473
624,0.36226732
625,0.36226732
626,0.7574529
627,0.12490693
628,0.122473374
629,0.16974047
630,0.21710908
631,0.12490693
632,0.16974047
633,0.12490693
634,0.5076851
635,0.28671235
636,0.12490693
637,0.21922609
638,0.23922949
639,0.13405773
640,0.51775694
641,0.7137464
642,0.14300933
643,0.12490693
644,0.11689876
645,0.12490693
646,0.7574529
647,0.14641589
648,0.12490693
649,0.16974047
650,0.2314913
651,0.8758781
652,0.12490693
653,0.16564491
654,0.1465839
655,0.36226732
656,0.28658432
657,0.12490693
658,0.12490693
659,0.14861459
660,0.51346326
661,0.20964172
662,0.12490693
663,0.9893907
664,0.11716318
665,0.37283504
666,0.16504924
667,0.12490693
668,0.63896257
669,0.16974047
670,0.13366297
671,0.11373127
672,0.13292935
673,0.5317479
674,0.12490693
675,0.12490693
676,0.43266314
677,0.7244507
678,0.2227238
679,0.6418065
680,0.12490693
681,0.11279708
682,0.8800734
683,0.12490693
684,0.63896257
685,0.36226732
686,0.3244142
687,0.36226732
688,0.3019095
689,0.12490693
690,0.12490693
691,0.13593383
692,0.13139847
693,0.11535998
694,0.12490693
695,0.8172347
696,0.12490693
697,0.12490693
698,0.12490693
699,0.12490693
700,1.2913443
701,0.12490693
702,1.3499159
703,1.3499159
704,0.12490693
705,0.12490693
706,0.13781762
707,0.12490693
708,0.1267313
709,2.0485349
710,0.23319855
711,0.31522816
712,0.12490693
713,0.40718585
714,0.2227238
715,0.12490693
716,0.43227428
717,0.227457
718,0.12490693
719,0.12490693
720,0.12490693
721,0.51726097
722,0.11500791
723,1.9767379
724,0.16892351
725,0.4700687
726,0.4984696
727,0.63896257
728,0.12490693
729,1.0044824
730,0.16091228
731,0.12592812
732,0.86796397
733,0.12490693
734,0.63896257
735,0.2227238
736,0.36226732
737,0.6288202
738,0.4700687
739,0.25655898
740,0.2227238
741,0.11590279
742,0.12490693
743,0.36226732
744,0.53721666
745,0.4700687
746,0.3244142
747,0.42943275
748,0.5269319
749,0.12490693
750,0.34732866
751,0.14389803
752,0.31522816
753,0.12091555
754,1.5230609
755,0.43227428
756,0.12490693
757,0.42721742
758,0.11995259
759,0.12523235
760,0.80230576
761,0.26704368
762,0.12596475
763,1.6539657
764,0.31522816
765,0.14641589
766,0.2227238
767,0.3485741
768,0.61479336
769,0.3401634
770,0.12490693
771,0.12490693
772,0.2227238
773,0.12490693
774,0.12490693
775,0.12490693
776,0.36226732
777,0.36226732
778,0.12490693
779,0.36226732
780,0.12490693
781,0.9506697
782,0.8071889
783,0.36226732
784,0.12490693
785,0.9506697
786,2.1249335
787,1.0804583
788,0.12490693
789,0.36226732
790,0.12490693
791,0.12490693
792,0.12490693
793,2.8032804
794,0.12490693
795,0.12490693
796,0.12490693
797,0.36226732
798,0.12490693
799,1.4013518
800,0.36226732
801,0.1715551
802,0.12490693
803,0.12490693
804,0.1711652
805,0.12490693
806,0.113187075
807,0.24229522
808,0.40080988
809,0.12490693
810,0.3590299
811,0.42032987
812,0.37151873
813,0.14641589
814,0.11983827
815,0.40990126
816,0.19012146
817,0.12490693
818,0.12490693
819,0.13025129
820,0.21103534
821,0.12070383
822,0.40792423
823,0.12490693
824,0.2335873
825,0.36240715
826,0.16974047
827,0.12490693
828,0.119894
829,0.184086
830,0.9506697
831,0.21775791
832,0.13410203
833,0.3905473
834,0.9506697
835,0.17157629
836,0.12490693
837,0.81425583
838,0.5140661
839,0.12347973
840,0.12490693
841,0.21775791
842,0.13569063
843,0.12490693
844,0.3244142
845,0.12490693
846,0.13024619
847,0.36226732
848,0.14501175
849,0.14118294
850,0.16769174
851,0.12490693
852,0.42199725
853,0.12490693
854,0.3244142
855,0.685094
856,0.36226732
857,0.96259075
858,0.12490693
859,0.77719116
860,0.13008156
861,0.12490693
862,0.2227238
863,0.36226732
864,0.380258
865,0.5531842
866,0.3586995
867,0.12465827
868,0.99611527
869,0.17222911
870,0.785093
871,0.19273199
872,0.16738
873,0.31708813
874,0.4196347
875,1.0807091
876,0.16798334
877,0.11995259
878,0.27703482
879,0.4700687
880,0.11173931
881,0.36226732
882,0.5328631
883,1.2913443
884,0.6227742
885,0.72545856
886,0.22240709
887,0.3003116
888,0.20675546
889,0.12396178
890,0.3309455
891,0.42923605
892,0.12286282
893,0.13826285
894,0.3244142
895,0.2227238
896,0.12490693
897,0.14567062
898,0.11483995
899,0.4700687
900,0.114382446
901,1.1168112
902,0.14641589
903,0.12490693
904,0.4747395
905,0.3694107
906,1.942706
907,0.2680635
908,0.2893942
909,0.12490693
910,0.21299037
911,0.10746673
912,1.3201851
913,0.44982886
914,0.12490693
915,0.17650858
916,0.18695869
917,0.11983347
918,0.17793393
919,0.36617988
920,0.12490693
921,1.1134433
922,0.14641589
923,0.12465827
924,0.36826694
925,0.22813281
926,0.33642334
927,0.15477042
928,0.3602633
929,0.34878534
930,0.12490693
931,0.12490693
932,0.40963703
933,0.3262095
934,0.12490693
935,0.2227238
936,0.36226732
937,0.9487627
938,0.1482558
939,0.17647296
940,0.16974047
941,0.2626544
942,0.12490693
943,0.4634536
944,0.12286282
945,0.12490693
946,0.2128801
947,0.12032151
948,0.36226732
949,0.11982888
950,0.2227238
951,0.12490693
952,0.12227306
953,0.12490693
954,0.23093149
955,0.36226732
956,0.38519275
957,0.12099208
958,0.80398875
959,0.12490693
960,0.12490693
961,0.17259759
962,0.3667577
963,0.16974047
964,0.16974047
965,0.12490693
966,0.22314683
967,0.12490693
968,0.122302
969,0.120845616
970,0.12490693
971,0.1182018
972,0.117394134
973,0.5352114
974,0.13373959
975,0.119286716
976,0.3578989
977,0.98506325
978,0.2641787
979,1.0330206
980,0.34956747
981,0.32528758
982,0.51615226
983,0.11663301
984,0.12490693
985,0.5217961
986,0.21775791
987,0.43805653
988,0.12543163
989,0.12490693
990,0.12490693
991,0.29148716
992,0.27447325
993,0.9506697
994,0.6404434
995,0.13842674
996,0.12490693
997,0.1424993
998,0.24095213
999,0.1415054
1000,0.7967659
1001,0.1814894
1002,0.61037886
1003,0.12490693
1004,0.22146782
1005,0.16782096
1006,0.12490693
1007,0.12350325
1008,0.65962493
1009,0.20650151
1010,0.21636248
1011,0.37151873
1012,0.4354117
1013,1.7091961
1014,0.12490693
1015,0.12490693
1016,0.12490693
1017,0.12490693
1018,0.11647942
1019,0.2227238
1020,0.12490693
1021,0.2543672
1022,0.11495104
1023,0.10767443
1024,0.44470662
1025,0.123976946
1026,0.51726097
1027,0.22426705
1028,0.12490693
1029,0.1314871
1030,0.1358656
1031,0.36226732
1032,1.85434
1033,0.12490693
1034,0.57732165
1035,0.2167193
1036,0.12563106
1037,1.1670725
1038,0.12490693
1039,0.1074675
1040,0.4713949
1041,0.12490693
1042,0.12490693
1043,0.12079428
1044,0.26074475
1045,0.2227238
1046,0.51613647
1047,0.2227238
1048,0.20715956
1049,0.12490693
1050,0.12490693
1051,0.12490693
1052,0.12490693
1053,0.12490693
1054,0.12490693
1055,0.37031066
1056,0.40660495
1057,0.12490693
1058,0.12490693
1059,1.3699762
1060,0.16437592
1061,0.12490693
1062,0.116788015
1063,0.1832879
1064,0.22398253
1065,0.107534334
1066,0.26977992
1067,0.41797835
1068,0.15312171
1069,0.36226732
1070,0.16831575
1071,0.11075363
1072,0.12490693
1073,0.2227238
1074,0.2227238
1075,0.2227238
1076,0.16659035
1077,0.12490693
1078,0.12490693
1079,0.20244494
1080,0.12327185
1081,0.12490693
1082,0.12147916
1083,0.1254342
1084,0.21086913
1085,0.12256473
1086,0.12490693
1087,0.1592103
1088,0.40963703
1089,0.49179912
1090,1.6539657
1091,0.12490693
1092,0.5422803
1093,0.11476399
1094,0.16974047
1095,0.18260571
1096,0.16974047
1097,0.1387991
1098,0.12490693
1099,0.10675726
1100,0.20651913
1101,0.2227238
1102,0.2675465
1103,0.87971324
1104,1.3344369
1105,0.14738093
1106,0.12490693
1107,0.7170471
1108,0.12070383
1109,0.12490693
1110,0.17069957
1111,0.12490693
1112,0.22079977
1113,0.12490693
1114,0.3631525
1115,0.119075224
1116,0.16974047
1117,0.12490693
1118,0.117812455
1119,0.13914001
1120,0.36576355
1121,0.14944008
1122,0.15939504
1123,0.12490693
1124,0.13024619
1125,0.16884004
1126,0.43943346
1127,0.116854824
1128,0.16574748
1129,0.35634544
1130,0.242594
1131,0.12490693
1132,0.12143557
1133,0.13200821
1134,0.21942322
1135,0.11648276
1136,0.18279278
1137,1.0111939
1138,0.2733006
1139,0.1391122
1140,0.31246573
1141,0.11938227
1142,0.12633985
1143,0.13569063
1144,0.10828428
1145,0.49042475
1146,0.10016461
1147,0.12490693
1148,0.12490693
1149,0.21602075
1150,0.13024619
1151,0.25204352
1152,0.12490693
1153,0.34190443
1154,0.6379631
1155,0.36226732
1156,0.16506283
1157,1.992896
1158,1.4496807
1159,0.116063274
1160,0.18969741
1161,0.41918916
1162,0.19298083
1163,0.12490693
1164,0.1291117
1165,0.12490693
1166,0.12490693
1167,0.12490693
1168,0.12490693
1169,0.12490693
1170,0.36226732
1171,0.12490693
1172,0.12490693
1173,0.103420064
1174,0.12490693
1175,0.12490693
1176,0.12490693
1177,0.12115942
1178,0.2100752
1179,0.12655771
1180,0.472265
1181,0.113087475
1182,0.16974048
1183,0.12490693
1184,0.12601845
1185,0.13184933
1186,0.12490693
1187,0.12490693
1188,0.122473374
1189,0.9506697
1190,0.14300933
1191,0.119878545
1192,0.12490693
1193,1.0454546
1194,0.120763704
1195,0.23775855
1196,0.13024619
1197,0.12273312
1198,0.12490693
1199,0.3108548
1200,0.124358356
1201,0.12490693
1202,0.113236316
1203,0.48746485
1204,0.12490693
1205,0.8363252
1206,0.123976946
1207,0.12490693
1208,0.12552924
1209,0.093690604
1210,0.20710516
1211,0.13430099
1212,1.9764333
1213,0.5805428
1214,0.44691813
1215,0.18251951
1216,0.5377513
1217,0.4008463
1218,0.17799425
1219,0.1269782
1220,0.12490693
1221,0.12490693
1222,0.118630536
1223,0.12147916
1224,0.21607976
1225,0.12490693
1226,0.17241652
1227,0.12490693
1228,0.27766737
1229,0.2059103
1230,0.12490693
1231,0.47418225
1232,0.2064899
1233,0.18858252
1234,0.123976946
1235,0.31522816
1236,0.21879569
1237,0.4199236
1238,0.12490693
1239,0.9506697
1240,0.118790075
1241,0.37204117
1242,0.21802883
1243,0.36226732
1244,0.16974047
1245,0.13569063
1246,0.681284
1247,0.20567825
1248,0.34541038
1249,0.11135487
1250,0.2158423
1251,0.12490693
1252,0.14869854
1253,0.36226732
1254,0.6890598
1255,0.105726756
1256,0.48161465
1257,0.1269782
1258,0.12490693
1259,0.12490693
1260,0.12490693
1261,0.20220897
1262,0.12490693
1263,0.13086286
1264,1.3363177
1265,0.21913381
1266,0.17020534
1267,0.5683226
1268,0.105640106
1269,0.124634415
1270,0.36562803
1271,0.2128801
1272,0.11966588
1273,0.2133753
1274,0.12490693
1275,0.113075934
1276,0.36511108
1277,0.12490693
1278,0.12490693
1279,0.63896257
1280,0.11097046
1281,0.17115924
1282,0.115816556
1283,0.2172848
1284,0.9427794
1285,0.16544677
1286,0.119482085
1287,0.57115936
1288,0.122674525
1289,0.4199236
1290,0.1814894
1291,1.5144657
1292,0.21039566
1293,0.23319371
1294,0.51179343
1295,0.26844057
1296,0.2065982
1297,0.36226732
1298,0.6508266
1299,0.25781244
1300,0.25781244
1301,0.27478957
1302,0.17467612
1303,0.12490693
1304,0.87971324
1305,0.36226732
1306,0.107379615
1307,0.105138645
1308,0.36226732
1309,0.12490693
1310,0.12490693
1311,0.20289776
1312,0.8119597
1313,0.23032884
1314,0.36469197
1315,0.12490693
1316,0.4916181
1317,0.21976355
1318,0.90351254
1319,0.11762161
1320,0.2227238
1321,0.16974047
1322,0.12490693
1323,0.31520247
1324,0.1253713
1325,0.6120898
1326,0.12490693
1327,0.12490693
1328,0.14610931
1329,0.1269782
1330,0.12490693
1331,0.12657711
1332,0.12490693
1333,1.980492
1334,0.11981091
1335,0.12100705
1336,0.12490693
1337,0.4250911
1338,0.21775791
1339,0.20994401
1340,0.12490693
1341,0.12490693
1342,0.401285
1343,0.12099208
1344,0.12490693
1345,0.12227306
1346,0.12490693
1347,0.19273199
1348,0.14641589
1349,0.66129225
1350,0.12490693
1351,0.2227238
1352,0.12490693
1353,0.19273199
1354,0.1761867
1355,0.36226732
1356,0.2227238
1357,0.21665332
1358,0.1234693
1359,0.7328009
1360,0.63896257
1361,0.36226732
1362,0.12627742
1363,0.17746069
1364,0.26613373
1365,0.42386204
1366,0.1176844
1367,0.18151326
1368,0.25192928
1369,0.12490693
1370,0.12490693
1371,0.12490693
1372,0.119878545
1373,0.36226732
1374,0.12490693
1375,0.36226732
1376,0.35783768
1377,0.12490693
1378,0.17969158
1379,0.2227238
1380,0.22201894
1381,0.12351558
1382,0.22361097
1383,0.32340407
1384,0.12367868
1385,0.36226732
1386,0.1944766
1387,0.13722186
1388,0.10835744
1389,0.12490693
1390,0.1212949
1391,0.12232599
1392,0.17308004
1393,0.12490693
1394,0.12490693
1395,0.35837156
1396,0.12490693
1397,0.27215165
1398,0.21468863
1399,0.13931902
1400,0.12490693
1401,0.12490693
1402,0.16974047
1403,0.60991657
1404,0.12490693
1405,0.12490693
1406,0.11934543
1407,0.12490693
1408,0.11418774
1409,0.12490693
1410,0.2227238
1411,0.15003
1412,0.11825636
1413,0.16974047
1414,0.119878545
1415,0.10953892
1416,0.20740384
1417,0.262128
1418,0.1394859
1419,0.23284712
1420,0.12490693
1421,0.31769654
1422,0.1335364
1423,0.1217466
1424,0.12289582
1425,0.12465827
1426,0.12490693
1427,0.13569063
1428,0.11681287
1429,0.16635132
1430,0.12490693
1431,0.16264832
1432,0.12490693
1433,0.120980754
1434,0.12490693
1435,0.11731738
1436,0.12490693
1437,0.12490693
1438,0.12490693
1439,0.12490693
1440,0.12490693
1441,0.12490693
1442,0.17058197
1443,0.3427726
1444,0.12490693
1445,0.12989557
1446,0.12490693
1447,0.12490693
1448,0.12490693
1449,0.2227238
1450,0.12490693
1451,0.11160432
1452,0.22028735
1453,0.16974047
1454,0.12490693
1455,0.12490693
1456,0.13777316
1457,0.12490693
1458,0.35664004
1459,0.63896257
1460,0.16025966
1461,0.12993893
1462,0.4510197
1463,0.12490693
1464,0.15621246
1465,0.16229934
1466,0.3833599
1467,0.12490693
1468,0.2227238
1469,0.19209129
1470,0.17572398
1471,0.17865328
1472,0.27009436
1473,0.2227238
1474,0.45207924
1475,0.3700174
1476,0.16974047
1477,0.40481812
1478,0.12048816
1479,0.36226732
1480,0.1525489
1481,0.1250518
1482,0.4700687
1483,0.12490693
1484,0.10667178
1485,0.1372781
1486,0.1740339
1487,0.115835264
1488,0.115079165
1489,0.3352356
1490,0.11550221
1491,0.23219222
1492,0.17108855
1493,0.12490693
1494,0.36226732
1495,0.12048816
1496,0.118481696
1497,2.8945904
1498,0.42514187
1499,0.12465827
1500,0.119878545
1501,0.12760578
1502,0.36226732
1503,0.12490693
1504,0.13713989
1505,0.12490693
1506,0.22233045
1507,0.12490693
1508,0.1303803
1509,0.18623176
1510,0.120770074
1511,0.14280562
1512,0.12490693
1513,0.12490693
1514,0.36226732
1515,0.12490693
1516,0.12490693
1517,0.12009323
1518,0.22409973
1519,0.119126774
1520,0.12490693
1521,0.36226732
1522,0.34910405
1523,0.117078334
1524,0.3833599
1525,0.12490693
1526,0.13628106
1527,0.16974047
1528,0.11381201
1529,0.12525004
1530,0.15617914
1531,0.36226732
1532,0.36270857
1533,0.12490693
1534,0.12490693
1535,0.12490693
1536,0.4604681
1537,0.12490693
1538,0.36226732
1539,0.3602153
1540,0.12490693
1541,0.12490693
1542,0.12490693
1543,0.10530104
1544,0.13024619
1545,0.12490693
1546,0.12490693
1547,0.119848415
1548,0.27037576
1549,0.120828055
1550,0.12490693
1551,0.36226732
1552,0.12490693
1553,0.12227306
1554,0.12490693
1555,0.23003186
1556,0.2227238
1557,0.12490693
1558,0.36226732
1559,0.11981793
1560,0.16974047
1561,0.2227238
1562,0.12490693
1563,0.2227238
1564,0.12490693
1565,0.12490693
1566,0.20659819
1567,0.11455626
1568,0.12490693
1569,0.12490693
1570,0.12490693
1571,0.12490693
1572,0.12490693
1573,0.12490693
1574,0.40616548
1575,0.12490693
1576,0.12490693
1577,0.12490693
1578,0.10816862
1579,0.12490693
1580,0.12490693
1581,0.12490693
1582,0.56265867
1583,0.19255534
1584,0.2391884
1585,0.12490693
1586,0.12490693
1587,0.2227238
1588,0.12490693
1589,0.11352992
1590,0.11648276
1591,0.12490693
1592,0.12490693
1593,0.12048816
1594,0.12490693
1595,0.12490693
1596,0.12490693
1597,0.12490693
1598,0.12490693
1599,0.12490693
1600,0.12490693
1601,0.12490693
1602,0.14641589
1603,0.12490693
1604,0.12490693
1605,0.11966588
1606,0.12490693
1607,0.12490693
1608,0.36226732
1609,0.36226732
1610,0.12490693
1611,0.12490693
1612,0.12490693
1613,0.3133607
1614,0.12490693
1615,0.42943275
1616,0.12490693
1617,0.12490693
1618,0.46697122
1619,0.12490693
1620,0.12476537
1621,0.47999936
1622,0.12490693
1623,0.12490693
1624,0.12490693
1625,0.12490693
1626,0.12490693
1627,0.6682275
1628,0.12465827
1629,0.12490693
1630,0.12490693
1631,0.12490693
1632,0.12490693
1633,0.12490693
1634,0.12490693
1635,0.12490693
1636,0.12490693
1637,0.12490693
1638,0.16581987
1639,0.12490693
1640,0.12549344
1641,0.12490693
1642,0.12490693
1643,0.11962077
1644,0.21625602
1645,0.12490693
1646,0.16974047
1647,0.5561929
1648,0.12490693
1649,0.12490693
1650,0.12490693
1651,0.13484117
1652,0.12490693
1653,0.4700687
1654,0.63896257
1655,0.23284712
1656,0.40593767
1657,0.21391736
1658,0.12490693
1659,0.4521703
1660,0.12490693
1661,0.11854696
1662,0.12490693
1663,0.12490693
1664,0.8321125
1665,0.12490693
1666,0.12549344
1667,0.12490693
1668,0.2227238
