ID,item_cnt_month
869,0.18592201
870,0.795255
871,0.21635962
872,0.17381309
873,0.35401928
874,0.49483776
875,1.1668776
876,0.18140355
877,0.1234484
878,0.31124344
879,0.5220979
880,0.10149203
881,0.3986752
882,0.64095604
883,1.3853079
884,0.70237124
885,0.8087189
886,0.2470636
887,0.35749966
888,0.22275391
889,0.1258188
890,0.33527756
891,0.5184382
892,0.124405496
893,0.13162333
894,0.3718686
895,0.25067753
896,0.13718572
897,0.15321732
898,0.109229125
899,0.5220979
900,0.09884525
901,1.1845465
902,0.16071345
903,0.13718572
904,0.5554471
905,0.4266994
906,1.8719949
907,0.30725905
908,0.33339882
909,0.13718572
910,0.20429213
911,0.08954381
912,1.4199194
913,0.51369005
914,0.13718572
915,0.19802463
916,0.19622768
917,0.1205338
918,0.19609565
919,0.3608107
920,0.13718572
921,0.8661011
922,0.16071345
923,0.12713146
924,0.40858436
925,0.23900178
926,0.3752101
927,0.15950182
928,0.3817547
929,0.3389811
930,0.13718572
931,0.13718572
932,0.4516706
933,0.37548006
934,0.13718572
935,0.25067756
936,0.3986752
937,0.86044323
938,0.15459108
939,0.18579295
940,0.19021876
941,0.29690152
942,0.13718572
943,0.49313945
944,0.124405496
945,0.13718572
946,0.22336967
947,0.122564316
948,0.3986752
949,0.117288515
950,0.25067756
951,0.13718572
952,0.12980463
953,0.13718572
954,0.2700378
955,0.3986752
956,0.23178667
957,0.12650135
958,0.62081957
959,0.13718572
960,0.13718572
961,0.17977446
962,0.42508918
963,0.19021876
964,0.19021876
965,0.13718572
966,0.22968742
967,0.13718572
968,0.12827258
969,0.11288505
970,0.13718572
971,0.110376984
972,0.10917783
973,0.3907874
974,0.12691265
975,0.12174693
976,0.3723529
977,1.1576802
978,0.29437053
979,0.98835516
980,0.43051696
981,0.35820228
982,0.63290155
983,0.11476408
984,0.13718572
985,0.4529494
986,0.251955
987,0.48907936
988,0.13778059
989,0.13718572
990,0.13718572
991,0.3320516
992,0.3032176
993,1.0286573
994,0.681866
995,0.12146535
996,0.13718572
997,0.13986135
998,0.26758
999,0.14306974
1000,0.9089574
1001,0.2008746
1002,0.73119134
1003,0.13718572
1004,0.24850452
1005,0.17895626
1006,0.13718572
1007,0.12875348
1008,0.7111072
1009,0.2068458
1010,0.23363417
1011,0.40028307
1012,0.48157936
1013,1.5892444
1014,0.13718572
1015,0.13718572
1016,0.13718572
1017,0.13718572
1018,0.096791655
1019,0.25067756
1020,0.13718572
1021,0.2990566
1022,0.09724699
1023,0.08709224
1024,0.4413197
1025,0.13403812
1026,0.5744165
1027,0.24391136
1028,0.13718572
1029,0.13258702
1030,0.13154894
1031,0.3986752
1032,2.1460197
1033,0.13718572
1034,0.62275475
1035,0.23090485
1036,0.131516
1037,1.3562068
1038,0.13718572
1039,0.09188788
1040,0.48658562
1041,0.13718572
1042,0.13718572
1043,0.109041356
1044,0.2632739
1045,0.25067756
1046,0.5601256
1047,0.25067756
1048,0.2306382
1049,0.13718572
1050,0.13718572
1051,0.13718572
1052,0.13718572
1053,0.13718572
1054,0.13718572
1055,0.33219016
1056,0.4121436
1057,0.13718572
1058,0.13718572
1059,1.3031484
1060,0.17505565
1061,0.13718572
1062,0.09826516
1063,0.20096393
1064,0.23651779
1065,0.0882049
1066,0.33694065
1067,0.43794692
1068,0.1640938
1069,0.3986752
1070,0.17295113
1071,0.090195216
1072,0.13718572
1073,0.25067756
1074,0.25067756
1075,0.25067756
1076,0.15930402
1077,0.13718572
1078,0.13718572
1079,0.22564293
1080,0.11006698
1081,0.13718572
1082,0.12257211
1083,0.11209947
1084,0.21448389
1085,0.10789207
1086,0.13718572
1087,0.1730699
1088,0.4516706
1089,0.50698584
1090,1.7611552
1091,0.13718572
1092,0.5607764
1093,0.044762112
1094,0.19021876
1095,0.19418755
1096,0.19021876
1097,0.14574265
1098,0.13718572
1099,0.09002423
1100,0.24248844
1101,0.25067756
1102,0.30428514
1103,0.970904
1104,1.4980069
1105,0.14410384
1106,0.13718572
1107,0.749752
1108,0.11364065
1109,0.13718572
1110,0.16176997
1111,0.13718572
1112,0.21861944
1113,0.13718572
1114,0.37766874
1115,0.11734346
1116,0.19021876
1117,0.13718572
1118,0.11470466
1119,0.14056808
1120,0.38220933
1121,0.15397869
1122,0.16161181
1123,0.13718572
1124,0.1365501
1125,0.17734708
1126,0.4614759
1127,0.107981205
1128,0.16947857
1129,0.3799854
1130,0.2658078
1131,0.13718572
1132,0.11712864
1133,0.12682624
1134,0.22821546
1135,0.108613186
1136,0.20119622
1137,1.0370106
1138,0.29001984
1139,0.14368737
1140,0.23765875
1141,0.112713546
1142,0.11663363
1143,0.14532396
1144,0.092151344
1145,0.53958815
1146,0.073536456
1147,0.13718572
1148,0.13718572
1149,0.24190374
1150,0.13655008
1151,0.2914681
1152,0.13718572
1153,0.3368498
1154,0.71719486
1155,0.3986752
1156,0.16730058
1157,1.9704391
1158,1.4487176
1159,0.09401902
1160,0.21089366
1161,0.50714517
1162,0.21594937
1163,0.13718572
1164,0.12798524
1165,0.13718572
1166,0.13718572
1167,0.13718572
1168,0.13718572
1169,0.13718572
1170,0.3986752
1171,0.13718572
1172,0.13718572
1173,0.08168367
1174,0.13718572
1175,0.13718572
1176,0.13718572
1177,0.12350897
1178,0.2345171
1179,0.1261935
1180,0.52387583
1181,0.101971224
1182,0.19021876
1183,0.13718572
1184,0.13812423
1185,0.133247
1186,0.13718572
1187,0.13718572
1188,0.11845713
1189,1.0286573
1190,0.1494893
1191,0.12119417
1192,0.13718572
1193,1.0359489
1194,0.09882916
1195,0.24159372
1196,0.1365501
1197,0.1194557
1198,0.13718572
1199,0.3542477
1200,0.11979832
1201,0.13718572
1202,0.08837125
1203,0.5055961
1204,0.13718572
1205,0.73813576
1206,0.13403812
1207,0.13718572
1208,0.13799515
1209,0.055300266
1210,0.20965979
1211,0.12907842
1212,1.9434925
1213,0.6897038
1214,0.47872627
1215,0.19662285
1216,0.58150244
1217,0.38140643
1218,0.19519502
1219,0.13097993
1220,0.13718572
1221,0.13718572
1222,0.10690024
1223,0.12257211
1224,0.2247316
1225,0.13718572
1226,0.17964101
1227,0.13718572
1228,0.30991185
1229,0.2312409
1230,0.13718572
1231,0.53113484
1232,0.22962785
1233,0.20771949
1234,0.13403812
1235,0.3657611
1236,0.258909
1237,0.45535332
1238,0.13718572
1239,1.0286573
1240,0.11028117
1241,0.37811995
1242,0.23032638
1243,0.3986752
1244,0.19021876
1245,0.14532396
1246,0.87023765
1247,0.2111918
1248,0.34300542
1249,0.10001145
1250,0.22603293
1251,0.13718572
1252,0.08134019
1253,0.3986752
1254,0.7498382
1255,0.058390655
1256,0.41607976
1257,0.13097993
1258,0.13718572
1259,0.13718572
1260,0.13718572
1261,0.22144857
1262,0.13718572
1263,0.08424419
1264,1.3508025
1265,0.23068815
1266,0.18882807
1267,0.54612833
1268,0.085085444
1269,0.13161996
1270,0.49350965
1271,0.22336967
1272,0.12226873
1273,0.22388709
1274,0.13718572
1275,0.10551867
1276,0.37469727
1277,0.13718572
1278,0.13718572
1279,0.6977667
1280,0.06630392
1281,0.18035492
1282,0.1034029
1283,0.23539543
1284,0.9993696
1285,0.16858071
1286,0.12137697
1287,0.66316503
1288,0.12102761
1289,0.45535332
1290,0.2008746
1291,1.2712636
1292,0.20382848
1293,0.24628732
1294,0.62142754
1295,0.2976554
1296,0.23144165
1297,0.3986752
1298,0.75802857
1299,0.27920437
1300,0.27920437
1301,0.2502445
1302,0.1803672
1303,0.13718572
1304,0.970904
1305,0.3986752
1306,0.091708586
1307,0.0443718
1308,0.3986752
1309,0.13718572
1310,0.13718572
1311,0.19971555
1312,0.81579006
1313,0.2526872
1314,0.40659866
1315,0.13718572
1316,0.52267414
1317,0.22991028
1318,0.9374172
1319,0.11043291
1320,0.25067756
1321,0.19021876
1322,0.13718572
1323,0.3364278
1324,0.12093297
1325,0.6017525
1326,0.13718572
1327,0.13718572
1328,0.14643136
1329,0.13097993
1330,0.13718572
1331,0.13896129
1332,0.13718572
1333,1.881271
1334,0.095902964
1335,0.12229474
1336,0.13718572
1337,0.44335723
1338,0.251955
1339,0.2092285
1340,0.13718572
1341,0.13718572
1342,0.37399495
1343,0.12650132
1344,0.13718572
1345,0.12980463
1346,0.13718572
1347,0.21635962
1348,0.16071345
1349,0.729064
1350,0.13718572
1351,0.25067756
1352,0.13718572
1353,0.21635962
1354,0.17837432
1355,0.3986752
1356,0.25067756
1357,0.23016384
1358,0.13277978
1359,0.75518423
1360,0.6977667
1361,0.3986752
1362,0.12121543
1363,0.18953338
1364,0.2900682
1365,0.45346296
1366,0.11374618
1367,0.19481498
1368,0.28682888
1369,0.13718572
1370,0.13718572
1371,0.13718572
1372,0.12119417
1373,0.3986752
1374,0.13718572
1375,0.3986752
1376,0.35300916
1377,0.13718572
1378,0.19781533
1379,0.25067756
1380,0.24023207
1381,0.11359443
1382,0.2363573
1383,0.3814782
1384,0.12735692
1385,0.3986752
1386,0.21323572
1387,0.13744234
1388,0.09433327
1389,0.13718572
1390,0.11559416
1391,0.11810739
1392,0.17594385
1393,0.13718572
1394,0.13718572
1395,0.35781848
1396,0.13718572
1397,0.30031478
1398,0.22228171
1399,0.13436641
1400,0.13718572
1401,0.13718572
1402,0.19021876
1403,0.54330343
1404,0.13718572
1405,0.13718572
1406,0.12152876
1407,0.13718572
1408,0.10826294
1409,0.13718572
1410,0.25067756
1411,0.16418958
1412,0.11485706
1413,0.19021876
1414,0.12119417
1415,0.09537773
1416,0.21111622
1417,0.3209561
1418,0.14359765
1419,0.25818712
1420,0.13718572
1421,0.38203236
1422,0.12678441
1423,0.114263944
1424,0.13135846
1425,0.12713146
1426,0.13718572
1427,0.14532396
1428,0.110844776
1429,0.1769965
1430,0.13718572
1431,0.17067978
1432,0.13718572
1433,0.11131719
1434,0.13718572
1435,0.105826154
1436,0.13718572
1437,0.13718572
1438,0.13718572
1439,0.13718572
1440,0.13718572
1441,0.13718572
1442,0.19073685
1443,0.3316337
1444,0.13718572
1445,0.12440629
1446,0.13718572
1447,0.13718572
1448,0.13718572
1449,0.25067756
1450,0.13718572
1451,0.09521909
1452,0.23769413
1453,0.19021876
1454,0.13718572
1455,0.13718572
1456,0.13783938
1457,0.13718572
1458,0.37763625
1459,0.6977667
1460,0.16348687
1461,0.12574826
1462,0.47546536
1463,0.13718572
1464,0.16293822
1465,0.17009506
1466,0.41760522
1467,0.13718572
1468,0.25067756
1469,0.20671088
1470,0.1917713
1471,0.19089653
1472,0.29857785
1473,0.25067756
1474,0.47473037
1475,0.3721764
1476,0.19021876
1477,0.4166752
1478,0.12152832
1479,0.3986752
1480,0.16306004
1481,0.12042262
1482,0.5220979
1483,0.13718572
1484,0.08911467
1485,0.13064092
1486,0.19147542
1487,0.11185266
1488,0.101052746
1489,0.31075025
1490,0.10818127
1491,0.24617527
1492,0.18237376
1493,0.13718572
1494,0.3986752
1495,0.12152832
1496,0.11593726
1497,2.4758089
1498,0.3837803
1499,0.12713146
1500,0.12119417
1501,0.13195178
1502,0.3986752
1503,0.13718572
1504,0.14529882
1505,0.13718572
1506,0.2490665
1507,0.13718572
1508,0.12989743
1509,0.22373094
1510,0.124754936
1511,0.14861368
1512,0.13718572
1513,0.13718572
1514,0.3986752
1515,0.13718572
1516,0.13718572
1517,0.10666178
1518,0.25256187
1519,0.11082356
1520,0.13718572
1521,0.3986752
1522,0.34316352
1523,0.10624043
1524,0.41760522
1525,0.13718572
1526,0.14611146
1527,0.19021876
1528,0.10131747
1529,0.123607546
1530,0.15245637
1531,0.3986752
1532,0.39693975
1533,0.13718572
1534,0.13718572
1535,0.13718572
1536,0.4662283
1537,0.13718572
1538,0.3986752
1539,0.3915894
1540,0.13718572
1541,0.13718572
1542,0.13718572
1543,0.085014775
1544,0.1365501
1545,0.13718572
1546,0.13718572
1547,0.11192408
1548,0.1813384
1549,0.10236666
1550,0.13718572
1551,0.3986752
1552,0.13718572
1553,0.12980463
1554,0.13718572
1555,0.24504764
1556,0.25067756
1557,0.13718572
1558,0.3986752
1559,0.11125795
1560,0.19021876
1561,0.25067756
1562,0.13718572
1563,0.25067756
1564,0.13718572
1565,0.13718572
1566,0.23144165
1567,0.106627
1568,0.13718572
1569,0.13718572
1570,0.13718572
1571,0.13718572
1572,0.13718572
1573,0.13718572
1574,0.4338022
1575,0.13718572
1576,0.13718572
1577,0.13718572
1578,0.0837154
1579,0.13718572
1580,0.13718572
1581,0.13718572
1582,0.5117017
1583,0.21753474
1584,0.28985178
1585,0.13718572
1586,0.13718572
1587,0.25067756
1588,0.13718572
1589,0.090004124
1590,0.108613186
1591,0.13718572
1592,0.13718572
1593,0.12152832
1594,0.13718572
1595,0.13718572
1596,0.13718572
1597,0.13718572
1598,0.13718572
1599,0.13718572
1600,0.13718572
1601,0.13718572
1602,0.16071345
1603,0.13718572
1604,0.13718572
1605,0.12226873
1606,0.13718572
1607,0.13718572
1608,0.3986752
1609,0.3986752
1610,0.13718572
1611,0.13718572
1612,0.13718572
1613,0.35230377
1614,0.13718572
1615,0.4991902
1616,0.13718572
1617,0.13718572
1618,0.5560221
1619,0.13718572
1620,0.13600908
1621,0.47992945
1622,0.13718572
1623,0.13718572
1624,0.13718572
1625,0.13718572
1626,0.13718572
1627,0.7154465
1628,0.12713146
1629,0.13718572
1630,0.13718572
1631,0.13718572
1632,0.13718572
1633,0.13718572
1634,0.13718572
1635,0.13718572
1636,0.13718572
1637,0.13718572
1638,0.1804633
1639,0.13718572
1640,0.1378799
1641,0.13718572
1642,0.13718572
1643,0.121477455
1644,0.22587034
1645,0.13718572
1646,0.19021876
1647,0.5682309
1648,0.13718572
1649,0.13718572
1650,0.13718572
1651,0.12773871
1652,0.13718572
1653,0.5220979
1654,0.6977667
1655,0.25818712
1656,0.4296652
1657,0.25159454
1658,0.13718572
1659,0.4850967
1660,0.13718572
1661,0.11369285
1662,0.13718572
1663,0.13718572
1664,0.8866375
1665,0.13718572
1666,0.1378799
1667,0.13718572
1668,0.25067756
1669,0.0970211
